City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
597,Takoradi,RU,2021-05-29 18:40:18,59.5833,151.2833,37.09,98,100,2.64
598,Mandal,RU,2021-05-29 18:40:18,59.5833,151.2833,37.09,98,100,2.64
599,Berlevag,RU,2021-05-29 18:40:18,59.5833,151.2833,37.09,98,100,2.64
600,Gravdal,RU,2021-05-29 18:40:18,59.5833,151.2833,37.09,98,100,2.64
601,Russell,RU,2021-05-29 18:40:18,59.5833,151.2833,37.09,98,100,2.64
602,Sale,RU,2021-05-29 18:40:18,59.5833,151.2833,37.09,98,100,2.64
603,Sorvag,RU,2021-05-29 18:40:18,59.5833,151.2833,37.09,98,100,2.64
604,Lac-Megantic,RU,2021-05-29 18:40:18,59.5833,151.2833,37.09,98,100,2.64
605,Gunjur,RU,2021-05-29 18:40:18,59.5833,151.2833,37.09,98,100,2.64
606,Zachepylivka,RU,2021-05-29 18:40:18,59.5833,151.2833,37.09,98,100,2.64
607,Kanniyakumari,RU,2021-05-29 18:40:18,59.5833,151.2833,37.09,98,100,2.64
608,Umm Kaddadah,RU,2021-05-29 18:40:18,59.5833,151.2833,37.09,98,100,2.64
609,Ola,RU,2021-05-29 18:40:18,59.5833,151.2833,37.09,98,100,2.64
